sample label	d1	d2
monkeyc3l1s1153	4,00900086	14,19132243
monkeyc3l1s1154	7,5763999	14,01732149
monkeyc3l1s1155	5,40857741	13,20368566
monkeyc3l1s1156	4,75359166	13,65890298
monkeyc3l1s1157	4,48733925	13,8692373
monkeyc3l1s1158	2,04293722	13,37876335
monkeyc3l1s1159	8,01363976	13,53358718
monkeyc3l1s1160	2,58701299	13,26754836
monkeyc3l1s1161	6,3076945	14,07262242
monkeyc3l1s1162	6,00331895	13,48154067
monkeyc3l1s1163	4,78655312	13,92322724
monkeyc3l1s1164	5,73370068	13,3864417
monkeyc3l1s1165	5,01118724	13,21224766
monkeyc3l1s1166	3,87380823	13,23926518
monkeyc3l1s1167	7,41369846	13,33547237
monkeyc3l1s1168	7,56579001	13,29134307
monkeyc3l1s1169	1,95653215	13,92610867
monkeyc3l1s1170	6,8435252	14,06820034
monkeyc3l1s1171	4,43345572	13,26475073
monkeyc3l1s1172	2,06207257	14,17454859
monkeyc3l1s1173	5,03957127	14,02809593
monkeyc3l1s1174	6,22725708	14,08830797
monkeyc3l1s1175	6,54826201	13,79765951
monkeyc3l1s1176	3,92297903	13,47758634
monkeyc3l1s1177	7,77052669	13,88944519
monkeyc3l1s1178	3,95900666	14,16470026
monkeyc3l1s1179	2,43640753	13,85220261
monkeyc3l1s1180	5,5550207	13,92101131
monkeyc3l1s1181	3,95572629	14,16731764
monkeyc3l1s1182	7,96983907	13,36639091
monkeyc3l1s1183	6,1010018	13,87811359
monkeyc3l1s1184	6,72082216	13,77915376
monkeyc3l1s1185	6,88554167	13,9904708
monkeyc3l1s1186	2,08516146	14,07376322
monkeyc3l1s1187	2,75278159	14,14017904
monkeyc3l1s1188	3,02700805	13,83225022
monkeyc3l1s1189	2,81850154	13,72036921
monkeyc3l1s1190	2,9084066	13,9613016
monkeyc3l1s1191	4,0251854	13,67912749
monkeyc3l1s1192	6,68341555	13,37168172
monkeyc3l1s1193	7,31676473	13,95655771
monkeyc3l1s1194	6,61679288	13,38478053
monkeyc3l1s1195	5,06256052	13,57768012
monkeyc3l1s1196	3,69758746	13,57503974
monkeyc3l1s1197	3,3536115	13,2019554
monkeyc3l1s1198	4,23352537	13,20330233
monkeyc3l1s1199	2,79823412	13,49518488
monkeyc3l1s1200	3,01080407	13,68551792
monkeyc3l1s1201	2,27098676	14,02082423
monkeyc3l1s1202	6,06323117	13,65152099
monkeyc3l1s1203	4,25067265	13,93424459
monkeyc3l1s1204	4,7073589	14,18351756
monkeyc3l1s1205	3,69943717	13,80033202
monkeyc3l1s1206	1,9284984	13,43746748
monkeyc3l1s1207	8,25882004	13,54415655
monkeyc3l1s1208	2,93956818	13,67842294
monkeyc3l1s1209	4,01765006	13,36562572
monkeyc3l1s1210	8,47777311	13,81193931
monkeyc3l1s1211	7,16819398	13,98574978
monkeyc3l1s1212	7,29781152	13,37198341
monkeyc3l1s1213	8,22937128	13,92779169
monkeyc3l1s1214	3,76236412	13,41015113
monkeyc3l1s1215	4,62343366	13,35586108
monkeyc3l1s1216	6,4244685	13,3989423
monkeyc3l1s1217	5,193134	13,74235662
monkeyc3l1s1218	6,6082327	13,73203938
monkeyc3l1s1219	7,13159531	13,86628854
monkeyc3l1s1220	6,91997832	13,7306062
monkeyc3l1s1221	8,28630712	14,07194686
monkeyc3l1s1222	2,46138325	13,40176303
monkeyc3l1s1223	6,369474	13,56186171
monkeyc3l1s1224	6,76003743	13,65608436
monkeyc3l1s1225	8,49621792	13,93979815
monkeyc3l1s1226	3,01282084	14,09262758
monkeyc3l1s1227	2,43170367	13,35137707
monkeyc3l1s1228	2,03770709	13,79520287
monkeyc3l1s1229	4,93030413	13,21368151
monkeyc3l1s1230	3,95127425	14,12686449
monkeyc3l1s1231	3,58379136	13,76967953
monkeyc3l1s1232	6,08890161	13,89696887
monkeyc3l1s1233	7,58176761	14,17053737
monkeyc3l1s1234	6,32213986	13,59443301
monkeyc3l1s1235	3,02652395	13,85348073
monkeyc3l1s1236	2,63528318	13,24538335
monkeyc3l1s1237	6,51055938	13,27339141
monkeyc3l1s1238	2,37453571	13,6521707
monkeyc3l1s1239	5,26147275	13,69293034
monkeyc3l1s1240	3,24167514	14,0115397
monkeyc3l1s1241	2,08011008	13,62167037
monkeyc3l1s1242	3,03459151	13,66414925
monkeyc3l1s1243	7,92250877	13,46858031
monkeyc3l1s1244	7,83760489	13,7537524
monkeyc3l1s1245	6,21051436	14,09751204
monkeyc3l1s1246	3,81475509	14,06862181
monkeyc3l1s1247	6,152327	14,15449395
monkeyc3l1s1248	2,78406865	13,89150759
monkeyc3l1s1249	1,71487308	14,10578591
monkeyc3l1s1250	3,96383241	14,14628356
monkeyc3l1s1251	7,87843865	13,47545426
monkeyc3l1s1252	2,09005205	13,73503695
monkeyc3l1s1253	4,72044003	13,63048146
monkeyc3l1s1254	5,63859145	13,84270745
monkeyc3l1s1255	7,23463054	13,77329437
monkeyc3l1s1256	5,09679349	13,49463845
monkeyc3l1s1257	7,47365748	13,46948426
monkeyc3l1s1258	8,06839146	13,86090058
monkeyc3l1s1259	5,20437726	13,79332385
monkeyc3l1s1260	3,98969505	14,11889554
monkeyc3l1s1261	2,84498271	13,6525525
monkeyc3l1s1262	8,06020321	14,01206676
monkeyc3l1s1263	7,88796868	13,8967872
monkeyc3l1s1264	2,80281913	13,41966792
monkeyc3l1s1265	5,43631957	14,11708216
monkeyc3l1s1266	2,32600212	13,33616485
monkeyc3l1s1267	3,75517832	13,79237422
monkeyc3l1s1268	4,48815143	13,60914399
monkeyc3l1s1269	2,49185432	13,37188093
monkeyc3l1s1270	6,76838353	13,24783215
monkeyc3l1s1271	4,85961182	13,48840214
monkeyc3l1s1272	2,44298797	13,52290769
monkeyc3l1s1273	1,76738811	13,60515079
monkeyc3l1s1274	5,32497851	14,16841853
monkeyc3l1s1275	1,79893951	13,61025332
monkeyc3l1s1276	6,49721368	13,62199083
monkeyc3l1s1277	7,37679272	13,46486033
monkeyc3l1s1278	5,77410658	14,08995744
monkeyc3l1s1279	8,49145353	13,52504907
monkeyc3l1s1280	8,13505216	13,23593702
monkeyc3l1s1281	2,38957074	13,50993032
monkeyc3l1s1282	7,91241857	13,31916739
monkeyc3l1s1283	7,54173105	13,82864545
monkeyc3l1s1284	6,10808546	13,32305242
monkeyc3l1s1285	4,73020685	13,23418334
monkeyc3l1s1286	7,31525741	13,80174947
monkeyc3l1s1287	2,42668634	13,57855472
monkeyc3l1s1288	3,86205355	13,79999183
monkeyc3l1s1289	5,75718553	13,46182605
monkeyc3l1s1290	5,59957956	13,51164927
monkeyc3l1s1291	5,7267202	13,51107831
monkeyc3l1s1292	6,99236286	14,10215259
monkeyc3l1s1293	4,57199581	13,65757332
monkeyc3l1s1294	4,76655018	14,16055233
monkeyc3l1s1295	8,39413629	13,27444029
monkeyc3l1s1296	2,33998457	13,39154791
monkeyc3l1s1297	4,53002936	14,13058759
monkeyc3l1s1298	3,57490118	13,32696886
monkeyc3l1s1299	4,32239477	13,35252464
monkeyc3l1s1300	5,73438755	13,89469505
monkeyc3l1s1301	3,18505491	13,72688706
monkeyc3l1s1302	8,31549346	14,06543116
monkeyc3l1s1303	7,39706644	14,09458095
monkeyc3l1s1304	3,11160575	13,66383451
monkeyc3l1s1305	4,38821973	13,9709242
monkeyc3l1s1306	7,4954182	13,3240738
monkeyc3l1s1307	7,7514495	14,0318584
monkeyc3l1s1308	1,6617296	13,55628139
monkeyc3l1s1309	4,98547516	13,47917077
monkeyc3l1s1310	7,30147625	13,78124279
monkeyc3l1s1311	2,10321796	13,83064021
monkeyc3l1s1312	5,37288725	13,31426217
monkeyc3l1s1313	5,77014244	13,89352792
monkeyc3l1s1314	8,18344769	13,55508969
monkeyc3l1s1315	3,07188847	14,01349385
monkeyc3l1s1316	2,69474613	13,35086763
monkeyc3l1s1317	5,86930915	13,73575689
monkeyc3l1s1318	3,25710389	13,32915992
monkeyc3l1s1319	4,64896191	13,8293073
monkeyc3l1s1320	3,05795681	13,48452769
monkeyc3l1s1321	6,87120769	13,29606764
monkeyc3l1s1322	1,76697704	13,24729218
monkeyc3l1s1323	1,86287097	14,10142475
monkeyc3l1s1324	3,05663039	13,28277546
monkeyc3l1s1325	6,47039782	14,10230663
monkeyc3l1s1326	2,40656251	13,3382816
monkeyc3l1s1327	3,36894423	13,63159654
monkeyc3l1s1328	1,93029068	14,07670228
monkeyc3l1s1329	3,50336858	13,87059531
monkeyc3l1s1330	6,14415423	13,37793523
monkeyc3l1s1331	6,05195106	13,62975695
monkeyc3l1s1332	6,20270596	13,55139918
monkeyc3l1s1333	4,87139412	13,72506724
monkeyc3l1s1334	3,53761659	14,18585506
monkeyc3l1s1335	8,35779391	13,59997491
monkeyc3l1s1336	6,81438362	13,68376853
monkeyc3l1s1337	3,15602234	14,06739537
monkeyc3l1s1338	7,17115419	14,12571454
monkeyc3l1s1339	7,74932133	13,57992308
monkeyc3l1s1340	5,64845219	13,70781212
monkeyc3l1s1341	5,96531114	13,72356034
monkeyc3l1s1342	7,8989898	13,84915117
monkeyc3l1s1343	2,72825479	14,12452816
monkeyc3l1s1344	4,22437718	13,90614499
monkeyc3l1s1345	7,6076555	13,30629349
monkeyc3l1s1346	4,02008524	13,85240771
monkeyc3l1s1347	5,94373387	13,9813991
monkeyc3l1s1348	6,02143839	13,70643202
monkeyc3l1s1349	6,46994721	13,54883935
monkeyc3l1s1350	1,90161979	13,51925256
monkeyc3l1s1351	6,99588191	13,52113991
monkeyc3l1s1352	3,9307733	13,7171329
monkeyc3l1s1353	2,75147371	13,69138092
monkeyc3l1s1354	8,22626015	13,77015472
monkeyc3l1s1355	5,53571722	14,00853127
monkeyc3l1s1356	6,73398438	14,09250311
monkeyc3l1s1357	7,84105537	13,23179755
monkeyc3l1s1358	7,8112427	13,76253124
monkeyc3l1s1359	8,09329433	13,41378919
monkeyc3l1s1360	3,09281139	13,69867575
monkeyc3l1s1361	4,98648057	13,69581839
monkeyc3l1s1362	4,51186679	13,56593075
monkeyc3l1s1363	7,56734747	13,55180645
monkeyc3l1s1364	8,4714104	13,25488117
monkeyc3l1s1365	7,54686303	14,11683531
monkeyc3l1s1366	7,02926611	14,18854493
monkeyc3l1s1367	7,20302861	13,80538565
monkeyc3l1s1368	1,52498658	13,71494196
monkeyc3l1s1369	5,48952126	13,37614599
monkeyc3l1s1370	6,01693275	13,75769793
monkeyc3l1s1371	6,55528858	13,83547079
monkeyc3l1s1372	2,71006817	13,74021739
monkeyc3l1s1373	6,42201088	13,96721826
monkeyc3l1s1374	7,65653062	13,84001467
monkeyc3l1s1375	5,57551698	13,87347687
monkeyc3l1s1376	4,95268909	13,85899462
monkeyc3l1s1377	4,44397282	13,40118693
monkeyc3l1s1378	3,23708479	13,24981659
monkeyc3l1s1379	1,92362786	13,28360104
monkeyc3l1s1380	7,68408561	14,04554737
monkeyc3l1s1381	3,6019098	13,60111592
monkeyc3l1s1382	8,28988695	13,4618468
monkeyc3l1s1383	4,00897461	14,03048412
monkeyc3l1s1384	5,93026738	13,46797683
monkeyc3l1s1385	7,14188745	14,06620157
monkeyc3l1s1386	8,45499531	13,46067566
monkeyc3l1s1387	4,0803557	13,35466501
monkeyc3l1s1388	7,39965037	13,33491645
monkeyc3l1s1389	7,68881242	13,42800166
monkeyc3l1s1390	3,60869542	13,51483968
monkeyc3l1s1391	7,93069011	13,48971527
monkeyc3l1s1392	5,16644504	13,82801632
monkeyc3l1s1393	8,15642919	14,15551452
monkeyc3l1s1394	8,17101245	14,18172777
monkeyc3l1s1395	5,05396846	13,28658792
monkeyc3l1s1396	7,11414541	13,41210194
monkeyc3l1s1397	6,15973332	13,43729933
monkeyc3l1s1398	2,55135547	13,31653902
monkeyc3l1s1399	7,66875975	13,25920728
monkeyc3l1s1400	3,06310972	13,89816906
monkeyc3l1s1401	8,30455985	13,82215657
monkeyc3l1s1402	6,32797736	13,49569163
monkeyc3l1s1403	3,81603997	13,93102443
monkeyc3l1s1404	4,69755996	14,11146153
monkeyc3l1s1405	6,29817162	13,37340495
monkeyc3l1s1406	1,7472552	13,29002843
monkeyc3l1s1407	8,43533448	13,87456214
monkeyc3l1s1408	2,16365305	13,30833816
monkeyc3l1s1409	3,76405785	13,99789278
monkeyc3l1s1410	2,28751127	14,00411852
monkeyc3l1s1411	7,50881805	13,22971168
monkeyc3l1s1412	7,42487457	13,73193332
monkeyc3l1s1413	7,90042388	13,6371607
monkeyc3l1s1414	3,24297658	13,54792969
monkeyc3l1s1415	4,12475657	13,70106697
monkeyc3l1s1416	6,64304187	13,34035112
monkeyc3l1s1417	3,34221161	13,29010463
monkeyc3l1s1418	6,828078	13,44519047
monkeyc3l1s1419	4,53461281	13,81796917
monkeyc3l1s1420	2,60191765	13,23647111
monkeyc3l1s1421	2,19177887	13,23287352
monkeyc3l1s1422	5,11312009	13,71918367
monkeyc3l1s1423	6,31627341	13,25434555
monkeyc3l1s1424	2,29505187	13,86860048
monkeyc3l1s1425	4,29613159	14,06504628
monkeyc3l1s1426	1,70723561	13,99296122
monkeyc3l1s1427	6,59891442	13,24264303
monkeyc3l1s1428	7,62137461	13,93532801
monkeyc3l1s1429	4,0890265	14,16233761
monkeyc3l1s1430	7,21985365	13,93156987
monkeyc3l1s1431	1,88789692	13,30756872
monkeyc3l1s1432	2,54088789	13,99550708
monkeyc3l1s1433	4,57505211	13,9449343
monkeyc3l1s1434	4,89263491	13,47096548
monkeyc3l1s1435	7,44812765	13,57773634
monkeyc3l1s1436	2,92865019	13,33145622
monkeyc3l1s1437	5,02332222	13,70322375
monkeyc3l1s1438	6,33182853	13,7303945
monkeyc3l1s1439	3,09902052	13,71993888
monkeyc3l1s1440	8,33901897	13,95600315
monkeyc3l1s1441	5,79455087	13,35540074
monkeyc3l1s1442	1,64226754	14,01648986
monkeyc3l1s1443	5,81670308	13,22586421
monkeyc3l1s1444	5,61771849	14,13679487
monkeyc3l1s1445	3,62839458	13,54487554
monkeyc3l1s1446	2,39865793	14,1467467
monkeyc3l1s1447	4,04676112	13,34336273
monkeyc3l1s1448	6,1266169	14,06247582
monkeyc3l1s1449	7,18177552	13,6712619
monkeyc3l1s1450	6,50255008	13,44968943
monkeyc3l1s1451	7,42774018	14,10587706
monkeyc3l1s1452	8,49373877	13,27877969
monkeyc3l1s1453	2,75849945	14,16440022
monkeyc3l1s1454	5,29211882	13,9997934
monkeyc3l1s1455	7,81953825	13,34412983
monkeyc3l1s1456	4,99467833	13,63477807
monkeyc3l1s1457	5,68088414	14,06695476
monkeyc3l1s1458	6,62164387	13,75472618
monkeyc3l1s1459	3,74770462	13,29603868
monkeyc3l1s1460	8,49696167	13,97743026
monkeyc3l1s1461	6,10147005	13,22497626
monkeyc3l1s1462	3,51831764	13,80027185
monkeyc3l1s1463	2,9797817	14,04066567
monkeyc3l1s1464	1,76027404	13,84825792
monkeyc3l1s1465	7,76312792	13,69708999
monkeyc3l1s1466	8,26815305	13,9113893
monkeyc3l1s1467	4,37641635	13,25243604
monkeyc3l1s1468	5,04448869	13,94846711
monkeyc3l1s1469	6,01345774	13,26441894
monkeyc3l1s1470	5,26406298	13,98423384
monkeyc3l1s1471	3,97858346	13,42154021
monkeyc3l1s1472	3,82110559	13,54785947
monkeyc3l1s1473	5,75490584	13,63841507
monkeyc3l1s1474	1,85217576	13,8950536
monkeyc3l1s1475	7,5652975	13,57990213
monkeyc3l1s1476	8,32830852	13,66210332
monkeyc3l1s1477	1,69723813	13,37928092
monkeyc3l1s1478	3,43871583	13,24603686
monkeyc3l1s1479	5,86887972	13,58592704
monkeyc3l1s1480	8,43125879	13,57412275
monkeyc3l1s1481	2,2896277	13,98476379
monkeyc3l1s1482	5,17875782	13,85028409
monkeyc3l1s1483	8,18132865	13,3583396
monkeyc3l1s1484	3,47528617	13,85471753
monkeyc3l1s1485	7,85900804	13,94275831
monkeyc3l1s1486	8,01141992	13,45037496
monkeyc3l1s1487	5,85847719	14,07966706
monkeyc3l1s1488	6,40033972	13,48903211
monkeyc3l1s1489	6,23844496	13,23911109
monkeyc3l1s1490	2,45566887	13,96094276
monkeyc3l1s1491	6,19228195	13,64891582
monkeyc3l1s1492	4,11466837	14,00354081
monkeyc3l1s1493	4,66647783	13,22424468
monkeyc3l1s1494	8,30761842	14,05505321
monkeyc3l1s1495	4,22370616	13,52557679
monkeyc3l1s1496	4,43923585	14,17548156
monkeyc3l1s1497	6,98557993	13,59073201
monkeyc3l1s1498	6,13828706	13,31427521
monkeyc3l1s1499	6,899631	14,02669801
monkeyc3l1s1500	4,97577215	13,46865916
monkeyc6r1s2502	8,928738	18,96545
monkeyc6r1s2508	0,371864	14,826909
monkeyc6r1s2510	3,961168	18,05241
monkeyc6r1s2516	6,667381	18,808376
monkeyc6r1s2518	6,873956	18,751694
monkeyc6r1s2520	-1,439001	12,577681
monkeyc6r1s2524	3,028491	17,66783
monkeyc6r1s2528	-1,165722	12,368277
monkeyc6r1s2532	0,863575	15,955501
monkeyc6r1s2534	2,800044	17,540714
monkeyc6r1s2538	6,01705	18,63715
monkeyc6r1s2544	4,468988	18,196939
monkeyc6r1s2554	6,517238	18,917133
monkeyc6r1s2558	8,991136	19,220409
monkeyc6r1s2560	1,200005	16,077269
monkeyc6r1s2566	0,219604	15,244243
monkeyc6r1s2568	1,335374	16,320419
monkeyc6r1s2574	4,675408	18,020222
monkeyc6r1s2576	3,263858	17,553825
monkeyc6r1s2577	3,515329	17,905153
monkeyc6r1s2582	7,201297	18,880913
monkeyc6r1s2590	1,190052	15,822925
monkeyc6r1s2592	2,738261	17,125481
monkeyc6r1s2594	3,48505	17,721436
monkeyc6r1s2600	4,298643	17,873905
monkeyc6r1s2618	-0,416864	14,019156
monkeyc6r1s2620	2,837313	17,057447
monkeyc6r1s2628	0,686152	15,709753
monkeyc6r1s2631	8,535821	18,781246
monkeyc6r1s2637	0,811923	15,958269
monkeyc6r1s2648	-0,341313	14,397278
monkeyc6r1s2651	6,67354	19,018476
monkeyc6r1s2652	6,250459	18,73653
monkeyc6r1s2654	0,525609	15,44248
monkeyc6r1s2656	-0,140218	14,721715
monkeyc6r1s2662	5,278703	18,552277
monkeyc6r1s2672	4,288265	17,876514
monkeyc6r1s2674	8,342955	18,916138
monkeyc6r1s2678	2,009832	16,898281
monkeyc6r1s2692	8,467769	19,164146
monkeyc6r1s2694	1,312623	15,903328
monkeyc6r1s2701	3,499634	17,853947
monkeyc6r1s2702	2,777426	16,997364
monkeyc6r1s2704	0,228343	15,201529
monkeyc6r1s2714	3,554043	17,835802
monkeyc6r1s2716	-0,304318	14,61772
monkeyc6r1s2720	0,590797	15,272188
monkeyc6r1s2722	0,303355	14,706606
monkeyc6r1s2724	2,107097	16,987244
monkeyc6r1s2732	7,930229	18,775318
monkeyc6r1s2738	3,825516	17,583
monkeyc6r1s2742	4,145247	18,139156
monkeyc6r1s2756	-1,36716	12,34632
monkeyc6r1s2768	2,908649	17,163437
monkeyc6r1s2770	0,733517	15,351524
monkeyc6r1s2774	5,689602	18,531929
monkeyc6r1s2775	7,733601	18,985254
monkeyc6r1s2776	7,469556	18,701084
monkeyc6r1s2778	4,924624	18,323063
monkeyc6r1s2780	3,460526	17,808893
monkeyc6r1s2790	7,011161	18,786898
monkeyc6r1s2794	5,567863	18,695972
monkeyc6r1s2800	6,823826	18,76889
monkeyc6r1s2802	8,23877	18,867462
monkeyc6r1s2804	0,072645	14,434218
monkeyc6r1s2808	-1,314259	12,970892
monkeyc6r1s2810	5,055602	18,143368
monkeyc6r1s2816	-0,723678	13,243483
monkeyc6r1s2822	5,55406	18,310524
monkeyc6r1s2824	4,338897	18,140965
monkeyc6r1s2828	8,470045	19,191938
monkeyc6r1s2834	7,135166	18,790569
monkeyc6r1s2836	4,309083	18,16774
monkeyc6r1s2838	0,416257	15,010651
monkeyc6r1s2842	4,621206	18,009365
monkeyc6r1s2848	4,952057	18,383015
monkeyc6r1s2850	6,31286	18,632843
monkeyc6r1s2854	4,293702	18,29847
monkeyc6r1s2864	4,33466	17,970602
monkeyc6r1s2866	9,130461	19,04324
monkeyc6r1s2868	2,109419	16,845444
monkeyc6r1s2874	-0,9492	13,056225
monkeyc6r1s2876	6,388257	18,936529
monkeyc6r1s2886	-1,555767	12,505489
monkeyc6r1s2900	-0,856901	13,671063
monkeyc6r1s2902	1,990903	16,867947
monkeyc6r1s2904	-0,777155	13,800169
monkeyc6r1s2908	2,67156	16,996189
monkeyc6r1s2912	7,965146	19,09594
monkeyc6r1s2916	3,718115	17,625866
monkeyc6r1s2924	2,969376	17,106823
monkeyc6r1s2926	7,90171	18,989101
monkeyc6r1s2932	-0,156132	14,704008
monkeyc6r1s2940	-0,789807	13,788136
monkeyc6r1s2942	7,926135	18,96582
monkeyc6r1s2944	2,579646	17,338768
monkeyc6r1s2948	1,197352	16,182194
monkeyc6r1s2950	0,288064	14,930603
monkeyc6r1s2954	1,996487	16,776159
monkeyc6r1s2958	0,735565	15,523533
monkeyc6r1s2966	8,423312	19,17701
monkeyc6r1s2976	3,708874	17,82761
monkeyc6r1s2980	4,315094	18,189362
monkeyc6r1s2984	-1,0385	12,727795
monkeyc6r1s2992	3,371575	17,603001
monkeyc6r1s2997	6,028828	18,821152

monkeyc1g1s1	8,809783	7,611147
monkeyc1g1s10	8,663637	9,113787
monkeyc1g1s100	6,34256	8,522129
monkeyc1g1s102	5,638808	6,462198
monkeyc1g1s105	7,227411	8,536152
monkeyc1g1s107	8,959066	9,002758
monkeyc1g1s108	7,697727	6,621125
monkeyc1g1s109	5,040287	8,038429
monkeyc1g1s110	7,053254	8,030483
monkeyc1g1s112	6,402681	10,223146
monkeyc1g1s113	7,122527	8,46473
monkeyc1g1s114	7,271412	7,036915
monkeyc1g1s115	6,868124	6,571746
monkeyc1g1s116	7,356935	10,243612
monkeyc1g1s119	6,17442	10,448582
monkeyc1g1s121	7,817797	8,338799
monkeyc1g1s123	8,009822	10,74096
monkeyc1g1s124	8,024825	8,863487
monkeyc1g1s127	5,632573	6,767617
monkeyc1g1s128	7,137982	6,728472
monkeyc1g1s129	8,945217	8,180662
monkeyc1g1s13	6,545098	9,127085
monkeyc1g1s130	8,523859	7,131622
monkeyc1g1s131	7,548685	9,802669
monkeyc1g1s132	7,90511	10,747605
monkeyc1g1s133	7,174712	5,758117
monkeyc1g1s134	8,528386	8,53793
monkeyc1g1s138	6,345714	9,618766
monkeyc1g1s139	7,678096	6,858757
monkeyc1g1s14	7,35131	10,731793
monkeyc1g1s140	8,574906	8,69038
monkeyc1g1s141	7,123591	9,761013
monkeyc1g1s144	7,477617	9,28466
monkeyc1g1s145	7,006003	6,89464
monkeyc1g1s148	5,93963	7,930589
monkeyc1g1s15	6,600897	9,293019
monkeyc1g1s151	8,847998	9,080009
monkeyc1g1s152	8,806343	9,567356
monkeyc1g1s155	5,506101	7,086634
monkeyc1g1s156	7,939039	7,819224
monkeyc1g1s157	8,596002	9,927725
monkeyc1g1s158	8,498158	6,867354
monkeyc1g1s159	7,904163	8,741033
monkeyc1g1s16	8,227767	7,990697
monkeyc1g1s160	4,852698	9,200387
monkeyc1g1s162	6,258385	9,853328
monkeyc1g1s163	6,064728	6,02091
monkeyc1g1s164	8,966928	8,95958
monkeyc1g1s165	5,99698	8,140191
monkeyc1g1s166	5,765582	6,277915
monkeyc1g1s168	5,05527	7,771155
monkeyc1g1s169	7,397968	10,01612
monkeyc1g1s170	8,881543	8,929928
monkeyc1g1s171	5,512438	8,852768
monkeyc1g1s174	6,762054	5,852462
monkeyc1g1s175	5,296388	9,344788
monkeyc1g1s176	8,448701	8,235682
monkeyc1g1s177	8,457545	9,76995
monkeyc1g1s182	5,679918	7,108591
monkeyc1g1s184	8,970916	8,207761
monkeyc1g1s185	5,822956	10,262858
monkeyc1g1s186	6,573121	10,996548
monkeyc1g1s187	6,758603	5,539148
monkeyc1g1s190	5,700652	7,93153
monkeyc1g1s193	7,913801	8,355401
monkeyc1g1s194	5,674201	8,878779
monkeyc1g1s196	6,06086	5,709003
monkeyc1g1s197	8,96862	8,518632
monkeyc1g1s199	7,421246	6,847308
monkeyc1g1s20	4,663209	9,719093
monkeyc1g1s200	6,28228	8,124973
monkeyc1g1s201	6,691284	7,240727
monkeyc1g1s204	7,372821	8,778398
monkeyc1g1s207	6,678122	7,534221
monkeyc1g1s209	6,991403	9,077653
monkeyc1g1s21	6,889547	10,594419
monkeyc1g1s212	6,681005	8,611153
monkeyc1g1s213	8,621731	7,712634
monkeyc1g1s215	6,36541	8,164311
monkeyc1g1s216	7,124462	10,649853
monkeyc1g1s217	7,110364	8,260755
monkeyc1g1s218	5,537975	9,523525
monkeyc1g1s219	7,983162	8,839658
monkeyc1g1s220	4,724927	9,669781
monkeyc1g1s221	6,572515	10,259713
monkeyc1g1s223	7,969617	7,562449
monkeyc1g1s224	7,607618	6,666648
monkeyc1g1s227	8,109071	9,970017
monkeyc1g1s229	8,042477	6,88264
monkeyc1g1s23	7,822474	6,546626
monkeyc1g1s236	5,651058	6,766906
monkeyc1g1s237	8,458709	8,476794
monkeyc1g1s238	8,433297	8,544641
monkeyc1g1s239	7,820359	7,595647
monkeyc1g1s242	6,899006	8,665467
monkeyc1g1s244	8,184998	7,591568
monkeyc1g1s246	7,043423	8,719673
monkeyc1g1s247	6,502131	7,596409
monkeyc1g1s248	5,576597	7,132378
monkeyc1g1s249	8,753391	9,116248
monkeyc1g1s250	5,460987	7,936607
monkeyc1g1s251	5,895761	10,593678
monkeyc1g1s252	6,893685	8,211149
monkeyc1g1s254	5,806569	6,525175
monkeyc1g1s256	6,026742	6,024689
monkeyc1g1s257	7,97951	7,217355
monkeyc1g1s259	6,913424	10,765779
monkeyc1g1s260	6,312438	10,519171
monkeyc1g1s264	7,454175	7,406242
monkeyc1g1s265	7,385276	9,552184
monkeyc1g1s266	8,680797	9,463412
monkeyc1g1s269	5,9747	8,672677
monkeyc1g1s27	6,642428	7,317616
monkeyc1g1s270	8,311406	6,5861
monkeyc1g1s271	7,287186	6,331901
monkeyc1g1s272	6,016357	9,028687
monkeyc1g1s273	7,743559	10,390601
monkeyc1g1s274	5,831235	5,55958
monkeyc1g1s278	8,872252	8,898933
monkeyc1g1s28	6,10352	8,246751
monkeyc1g1s281	4,954106	9,908254
monkeyc1g1s282	6,646035	6,739489
monkeyc1g1s283	5,920475	6,604288
monkeyc1g1s284	5,724899	8,970111
monkeyc1g1s285	5,885585	5,415599
monkeyc1g1s286	8,22673	7,479321
monkeyc1g1s287	7,24406	5,701076
monkeyc1g1s288	5,574624	7,379963
monkeyc1g1s29	8,280682	8,250152
monkeyc1g1s292	8,487013	8,175124
monkeyc1g1s294	6,651401	6,659523
monkeyc1g1s296	6,999162	11,130198
monkeyc1g1s297	6,30651	7,337623
monkeyc1g1s299	7,173433	11,199362
monkeyc1g1s301	7,047104	8,580316
monkeyc1g1s303	7,460619	11,292218
monkeyc1g1s305	5,060151	8,929006
monkeyc1g1s306	7,524086	8,684107
monkeyc1g1s307	7,08067	11,201978
monkeyc1g1s309	7,689779	10,744524
monkeyc1g1s31	6,018995	9,116624
monkeyc1g1s310	8,831628	8,917957
monkeyc1g1s311	8,24099	6,948593
monkeyc1g1s312	7,036663	10,228909
monkeyc1g1s313	7,662753	6,804669
monkeyc1g1s314	7,124938	9,417156
monkeyc1g1s315	5,864593	7,867308
monkeyc1g1s318	5,60042	7,263125
monkeyc1g1s319	6,983689	9,505596
monkeyc1g1s321	8,669825	8,295095
monkeyc1g1s323	8,980101	8,675283
monkeyc1g1s324	7,9355	6,800221
monkeyc1g1s326	8,127378	6,797919
monkeyc1g1s327	4,709888	9,168803
monkeyc1g1s329	5,98375	7,193075
monkeyc1g1s33	8,280581	8,204739
