sample label	d1	d2
monkeyc6r1s2801	18.42141200	3.24532300
monkeyc6r1s2803	17.66238400	1.80875300
monkeyc6r1s2809	19.78408600	7.37127300
monkeyc6r1s2820	17.74263400	1.26054300
monkeyc6r1s2823	18.10537700	2.48188800
monkeyc6r1s2827	18.61141400	3.21115900
monkeyc6r1s2831	18.28189800	2.69439600
monkeyc6r1s2835	19.21550400	4.98298300
monkeyc6r1s2841	18.13161300	2.08574200
monkeyc6r1s2853	19.52977800	8.53848200
monkeyc6r1s2858	18.78988500	3.42556000
monkeyc6r1s2861	19.12880100	3.72009300
monkeyc6r1s2862	19.84425500	9.22963400
monkeyc6r1s2865	18.07798800	2.53399800
monkeyc6r1s2879	19.50364100	5.99799300
monkeyc6r1s2885	19.33894900	5.20414500
monkeyc6r1s2888	19.66443800	9.88511000
monkeyc6r1s2896	19.84126900	8.98282700
monkeyc6r1s2901	18.08754000	2.41698300
monkeyc6r1s2909	19.09975400	3.64829800
monkeyc6r1s2919	19.73763500	7.66723300
monkeyc6r1s2921	19.62589100	5.83759900
monkeyc6r1s2922	19.51971800	9.12868500
monkeyc6r1s2929	18.27789300	2.55253200
monkeyc6r1s2930	19.36782800	9.94998800
monkeyc6r1s2931	19.48897700	7.30989800
monkeyc6r1s2939	17.89868000	1.62446800
monkeyc6r1s2943	17.81724000	1.38658300
monkeyc6r1s2952	19.94949300	8.32347800
monkeyc6r1s2978	19.13703000	4.47225700
monkeyc6r1s2985	19.28975700	5.40810500
monkeyc6r1s2991	18.43720100	2.79444200




monkeyc6r1s2520	-1.43900100	12.57768100
monkeyc6r1s2528	-1.16572200	12.36827700
monkeyc6r1s2552	-1.82198300	10.87087800
monkeyc6r1s2588	-2.24705100	10.16660700
monkeyc6r1s2602	-1.95431800	11.34533600
monkeyc6r1s2610	-2.10145900	9.50697600
monkeyc6r1s2616	-1.88569300	10.76729900
monkeyc6r1s2618	-0.41686400	14.01915600
monkeyc6r1s2630	-2.00493400	9.87876200
monkeyc6r1s2632	-2.16950200	10.39221100
monkeyc6r1s2638	-1.64944300	11.73875500
monkeyc6r1s2642	-2.03419400	9.79083700
monkeyc6r1s2686	-1.92731000	11.41174500
monkeyc6r1s2706	-2.37387300	9.23975600
monkeyc6r1s2756	-1.36716000	12.34632000
monkeyc6r1s2808	-1.31425900	12.97089200
monkeyc6r1s2816	-0.72367800	13.24348300
monkeyc6r1s2870	-1.87189900	10.76492300
monkeyc6r1s2874	-0.94920000	13.05622500
monkeyc6r1s2886	-1.55576700	12.50548900
monkeyc6r1s2900	-0.85690100	13.67106300
monkeyc6r1s2904	-0.77715500	13.80016900
monkeyc6r1s2914	-1.85060300	10.77204600
monkeyc6r1s2940	-0.78980700	13.78813600
monkeyc6r1s2956	-1.85586500	10.11406700
monkeyc6r1s2960	-1.89031000	10.52830500
monkeyc6r1s2984	-1.03850000	12.72779500
monkeyc6r1s2994	-2.24090100	10.20844700
monkeyc6r1s2998	-2.04218600	10.74780700
monkeyc6r1s3000	-2.17052800	10.13447300
monkeyc8sp2s3501	-1.51115000	15.37767400
monkeyc8sp2s3583	-8.10156600	13.19223000
monkeyc8sp2s3584	-8.05830180	13.18073000
monkeyc8sp2s3585	-8.01463970	13.17005000
monkeyc8sp2s3586	-7.97059550	13.16018000
monkeyc8sp2s3587	-7.92618470	13.15116000
monkeyc8sp2s3588	-7.88142300	13.14298000
monkeyc8sp2s3589	-7.83632800	13.13566000
monkeyc8sp2s3590	-7.79091400	13.12920000
monkeyc8sp2s3591	-7.74519900	13.12362000
monkeyc8sp2s3592	-7.69920000	13.11892000
monkeyc8sp2s3593	-7.65293400	13.11512000
monkeyc8sp2s3594	-7.60641800	13.11222000
monkeyc8sp2s3595	-7.55967000	13.11023000
monkeyc8sp2s3596	-7.51270800	13.10915000
monkeyc8sp2s3597	-7.46554900	13.10900000
monkeyc8sp2s3598	-7.41821200	13.10979000
monkeyc8sp2s3599	-7.37071600	13.11151000
monkeyc8sp2s3600	-7.32307900	13.11417000
monkeyc8sp2s3601	-7.27532000	13.11779000
monkeyc8sp2s3602	-7.22745800	13.12236000
monkeyc8sp2s3603	-7.17951100	13.12789000
monkeyc8sp2s3604	-7.13150000	13.13439000
monkeyc8sp2s3605	-7.08344300	13.14186000
monkeyc8sp2s3606	-7.03536100	13.15030000
monkeyc8sp2s3607	-6.98727000	13.15973000
monkeyc8sp2s3608	-6.93920000	13.17013000
monkeyc8sp2s3609	-6.89116000	13.18152000
monkeyc8sp2s3610	-6.84317000	13.19389000
monkeyc8sp2s3611	-6.79526000	13.20725000
monkeyc8sp2s3612	-6.74744000	13.22160000
monkeyc8sp2s3613	-6.69974000	13.23695000
monkeyc8sp2s3614	-6.65217000	13.25328000
monkeyc8sp2s3615	-6.60476000	13.27061000
monkeyc8sp2s3616	-6.55752000	13.28893000
monkeyc8sp2s3617	-6.51048000	13.30824000
monkeyc8sp2s3618	-6.46366000	13.32854000
monkeyc8sp2s3619	-6.41707000	13.34983000
monkeyc8sp2s3620	-6.37075000	13.37211000
monkeyc8sp2s3621	-6.32470000	13.39537000
monkeyc8sp2s3622	-6.27896000	13.41961000
monkeyc8sp2s3623	-6.23353000	13.44484000
monkeyc8sp2s3624	-6.18845000	13.47104000
monkeyc8sp2s3625	-6.14373000	13.49821000
monkeyc8sp2s3626	-6.09939000	13.52635000
monkeyc8sp2s3627	-6.05546000	13.55546000
monkeyc8sp2s3628	-6.01195000	13.58552000
monkeyc8sp2s3629	-5.96888000	13.61653000
monkeyc8sp2s3630	-5.92628000	13.64849000
monkeyc8sp2s3631	-5.88417000	13.68138000
monkeyc8sp2s3632	-5.84256000	13.71521000
monkeyc8sp2s3633	-5.80148000	13.74997000
monkeyc8sp2s3634	-5.76095000	13.78564000
monkeyc8sp2s3635	-5.72098000	13.82222000
monkeyc8sp2s3636	-5.68160000	13.85969000
monkeyc8sp2s3637	-5.64282000	13.89806000
monkeyc8sp2s3638	-5.60467000	13.93731000
monkeyc8sp2s3639	-5.56716000	13.97743000
monkeyc8sp2s3640	-5.53032000	14.01841000
monkeyc8sp2s3641	-5.49417000	14.06025000
monkeyc8sp2s3642	-5.45871000	14.10291000
monkeyc8sp2s3643	-5.42398000	14.14641000
monkeyc8sp2s3644	-5.38998000	14.19072000
monkeyc8sp2s3645	-5.35675000	14.23583000
monkeyc8sp2s3646	-5.32429000	14.28174000
monkeyc8sp2s3647	-5.29262000	14.32841000
monkeyc8sp2s3648	-5.26177000	14.37585000
monkeyc8sp2s3649	-5.23175000	14.42404000
monkeyc8sp2s3650	-5.20257000	14.47296000
monkeyc8sp2s3651	-5.17426000	14.52260500
monkeyc8sp2s3652	-5.14683000	14.57294900
monkeyc8sp2s3653	-5.12030000	14.62398100
monkeyc8sp2s3654	-5.09468000	14.67568500
monkeyc8sp2s3655	-5.06999000	14.72804500
monkeyc8sp2s3656	-5.04624000	14.78104300
monkeyc8sp2s3657	-5.02345000	14.83466300
monkeyc8sp2s3658	-5.00164000	14.88888700
monkeyc8sp2s3659	-4.98082000	14.94369800
monkeyc8sp2s3660	-4.96101000	14.99907800
monkeyc8sp2s3661	-4.94221000	15.05500700
monkeyc8sp2s3662	-4.92444000	15.11146700
monkeyc8sp2s3663	-4.90772000	15.16843900
monkeyc8sp2s3664	-4.89206000	15.22590400
monkeyc8sp2s3665	-4.87747000	15.28384200
monkeyc8sp2s3666	-4.86397000	15.34223300
monkeyc8sp2s3667	-4.85155000	15.40105610
monkeyc8sp2s3668	-4.84025000	15.46029130
monkeyc8sp2s3669	-4.83006000	15.51991760
monkeyc8sp2s3670	-4.82100000	15.57991370
monkeyc8sp2s3671	-4.81308000	15.64025800
monkeyc8sp2s3672	-4.80631000	15.70093000
monkeyc8sp2s3673	-4.80070000	15.76190600
monkeyc8sp2s3674	-4.79626000	15.82316500
monkeyc8sp2s3675	-4.79299000	15.88468400
monkeyc8sp2s3676	-4.79090000	15.94644100
monkeyc8sp2s3677	-4.79001000	16.00841200
monkeyc8sp2s3678	-4.79032000	16.07057500
monkeyc8sp2s3679	-4.79183000	16.13290700
monkeyc8sp2s3680	-4.79456000	16.19538300
monkeyc8sp2s3681	-4.79851000	16.25798100
monkeyc8sp2s3682	-4.80368000	16.32067700
monkeyc8sp2s3683	-4.81007000	16.38344600
monkeyc8sp2s3684	-4.81771000	16.44626400
monkeyc8sp2s3685	-4.82658000	16.50911000
monkeyc8sp2s3686	-4.83669000	16.57195000
monkeyc8sp2s3687	-4.84805000	16.63477000
monkeyc8sp2s3688	-4.86065000	16.69754000
monkeyc8sp2s3689	-4.87451000	16.76024000
monkeyc8sp2s3690	-4.88962000	16.82284000
monkeyc8sp2s3691	-4.90598000	16.88532000
monkeyc8sp2s3692	-4.92359000	16.94765000
monkeyc8sp2s3693	-4.94245000	17.00981000
monkeyc8sp2s3694	-4.96257000	17.07176000
monkeyc8sp2s3695	-4.98395000	17.13350000
monkeyc8sp2s3696	-5.00657000	17.19498000
monkeyc8sp2s3697	-5.03044000	17.25619000
monkeyc8sp2s3698	-5.05556000	17.31710000
monkeyc8sp2s3699	-5.08192000	17.37769000
monkeyc8sp2s3700	-5.10953000	17.43793000
monkeyc8sp2s3701	-5.13837000	17.49779000
monkeyc8sp2s3702	-5.16844000	17.55725000
monkeyc8sp2s3703	-5.19974000	17.61628000
monkeyc8sp2s3704	-5.23226000	17.67487000
monkeyc8sp2s3705	-5.26600000	17.73297000
monkeyc8sp2s3706	-5.30095000	17.79058000
monkeyc8sp2s3707	-5.33711000	17.84766000
monkeyc8sp2s3708	-5.37445000	17.90418000
monkeyc8sp2s3709	-5.41299000	17.96014000
monkeyc8sp2s3710	-5.45270000	18.01549000
monkeyc8sp2s3711	-5.49359000	18.07021000
monkeyc8sp2s3903	-9.60361000	10.22852000
monkeyc8sp2s3904	-9.50669000	10.18961000
monkeyc8sp2s3905	-9.40888000	10.15248000
monkeyc8sp2s3906	-9.31020000	10.11716000
monkeyc8sp2s3907	-9.21070000	10.08366000
monkeyc8sp2s3908	-9.11039000	10.05201000
monkeyc8sp2s3909	-9.00932000	10.02221000
monkeyc8sp2s3910	-8.90751500	9.99429000
monkeyc8sp2s3911	-8.80502000	9.96827000
monkeyc8sp2s3912	-8.70186600	9.94416000
monkeyc8sp2s3913	-8.59808900	9.92197000
monkeyc8sp2s3914	-8.49372400	9.90173000
monkeyc8sp2s3915	-8.38880800	9.88344000
monkeyc8sp2s3916	-8.28337800	9.86712000
monkeyc8sp2s3917	-8.17747100	9.85279000
monkeyc8sp2s3918	-8.07112380	9.84045000
monkeyc8sp2s3919	-7.96437460	9.83011000
monkeyc8sp2s3920	-7.85726100	9.82179000
monkeyc8sp2s3921	-7.74982100	9.81550000
monkeyc8sp2s3922	-7.64209400	9.81125000
monkeyc8sp2s3923	-7.53411800	9.80904000
monkeyc8sp2s3924	-7.42593100	9.80888000
monkeyc8sp2s3925	-7.31757300	9.81078000
monkeyc8sp2s3926	-7.20908400	9.81475000
monkeyc8sp2s3927	-7.10050200	9.82079000
monkeyc8sp2s3928	-6.99187000	9.82891000
monkeyc8sp2s3929	-6.88322000	9.83911000
monkeyc8sp2s3930	-6.77460000	9.85139000
monkeyc8sp2s3931	-6.66605000	9.86576000
monkeyc8sp2s3932	-6.55760000	9.88222000
monkeyc8sp2s3933	-6.44930000	9.90077000
monkeyc8sp2s3934	-6.34119000	9.92140000
monkeyc8sp2s3935	-6.23330000	9.94413000
monkeyc8sp2s3936	-6.12569000	9.96895000
monkeyc8sp2s3937	-6.01838000	9.99585000
monkeyc8sp2s3938	-5.91143000	10.02483000
monkeyc8sp2s3939	-5.80486000	10.05590000
monkeyc8sp2s3940	-5.69872000	10.08904000
monkeyc8sp2s3941	-5.59306000	10.12425000
monkeyc8sp2s3942	-5.48790000	10.16152000
monkeyc8sp2s3943	-5.38330000	10.20085000
monkeyc8sp2s3944	-5.27929000	10.24223000
monkeyc8sp2s3945	-5.17591000	10.28565000
monkeyc8sp2s3946	-5.07320000	10.33111000
monkeyc8sp2s3947	-4.97120000	10.37858000
monkeyc8sp2s3948	-4.86996000	10.42807000
monkeyc8sp2s3949	-4.76951000	10.47956000
monkeyc8sp2s3950	-4.66988000	10.53304000
monkeyc8sp2s3951	-4.57113000	10.58849000
monkeyc8sp2s3952	-4.47329000	10.64590000
monkeyc8sp2s3953	-4.37639000	10.70526000
monkeyc8sp2s3954	-4.28049000	10.76654000
monkeyc8sp2s3955	-4.18560000	10.82975000
monkeyc8sp2s3956	-4.09178000	10.89485000
monkeyc8sp2s3957	-3.99906000	10.96183000
monkeyc8sp2s3958	-3.90748000	11.03067000
monkeyc8sp2s3959	-3.81708000	11.10136000
monkeyc8sp2s3960	-3.72789000	11.17386000
monkeyc8sp2s3961	-3.63995000	11.24817000
monkeyc8sp2s3962	-3.55329000	11.32426000
monkeyc8sp2s3963	-3.46796000	11.40211000
monkeyc8sp2s3964	-3.38398000	11.48170000
monkeyc8sp2s3965	-3.30140000	11.56299000
monkeyc8sp2s3966	-3.22024000	11.64598000
monkeyc8sp2s3967	-3.14055000	11.73062000
monkeyc8sp2s3968	-3.06235000	11.81691000
monkeyc8sp2s3969	-2.98568000	11.90480000
monkeyc8sp2s3970	-2.91057000	11.99428000
monkeyc8sp2s3971	-2.83705000	12.08531000
monkeyc8sp2s3972	-2.76517000	12.17787000
monkeyc8sp2s3973	-2.69494000	12.27193000
monkeyc8sp2s3974	-2.62640000	12.36746000
monkeyc8sp2s3975	-2.55958000	12.46443000
monkeyc8sp2s3976	-2.49450000	12.56281000
monkeyc8sp2s3977	-2.43121000	12.66256000
monkeyc8sp2s3978	-2.36972000	12.76366000
monkeyc8sp2s3979	-2.31007000	12.86606000
monkeyc8sp2s3980	-2.25229000	12.96975000
monkeyc8sp2s3981	-2.19639000	13.07468000
monkeyc8sp2s3982	-2.14241000	13.18082000
monkeyc8sp2s3983	-2.09037000	13.28813000
monkeyc8sp2s3984	-2.04030000	13.39658000
monkeyc8sp2s3985	-1.99222000	13.50614000
monkeyc8sp2s3986	-1.94616000	13.61676000
monkeyc8sp2s3987	-1.90213000	13.72841000
monkeyc8sp2s3988	-1.86017000	13.84105000
monkeyc8sp2s3989	-1.82029000	13.95464000
monkeyc8sp2s3990	-1.78252000	14.06915000
monkeyc8sp2s3991	-1.74687000	14.18454000
monkeyc8sp2s3992	-1.71336000	14.30076000
monkeyc8sp2s3993	-1.68202000	14.41778000
monkeyc8sp2s3994	-1.65286000	14.53555200
monkeyc8sp2s3995	-1.62589000	14.65404100
monkeyc8sp2s3996	-1.60114000	14.77320500
monkeyc8sp2s3997	-1.57863000	14.89300100
monkeyc8sp2s3998	-1.55835000	15.01338900
monkeyc8sp2s3999	-1.54034000	15.13432500
monkeyc8sp2s4000	-1.52460000	15.25576800




monkeyc2g2s572	10.92235300	11.48942400
monkeyc2g2s787	11.57965100	11.70432500
monkeyc2g2s847	11.99282200	11.68458700
monkeyc3l1s1005	8.47453912	13.98896640
monkeyc3l1s1006	7.41568673	13.41678194
monkeyc3l1s1021	8.09359330	13.29808682
monkeyc3l1s1035	8.01603442	13.99021612
monkeyc3l1s1037	7.50765271	13.86127313
monkeyc3l1s1056	7.35982259	13.33100571
monkeyc3l1s1059	7.70670499	13.63406968
monkeyc3l1s1067	8.17307695	13.80427348
monkeyc3l1s1069	8.12845368	13.23996557
monkeyc3l1s1071	7.32376334	13.30204031
monkeyc3l1s1073	8.03864521	13.62559181
monkeyc3l1s1077	8.00157450	13.94648054
monkeyc3l1s1081	8.12127927	13.93088423
monkeyc3l1s1084	8.02707227	13.49357104
monkeyc3l1s1099	7.79898157	13.62007320
monkeyc3l1s1105	8.36948256	14.06079690
monkeyc3l1s1107	8.26532355	13.74865581
monkeyc3l1s1108	8.10942872	13.53336453
monkeyc3l1s1109	8.08356522	13.23816790
monkeyc3l1s1112	8.36196640	13.59345220
monkeyc3l1s1115	8.38258069	13.66034472
monkeyc3l1s1129	7.35133406	13.65324329
monkeyc3l1s1134	7.94096385	13.84460877
monkeyc3l1s1138	7.35114641	13.88345369
monkeyc3l1s1141	7.51751516	14.12909462
monkeyc3l1s1145	8.00358241	13.69441023
monkeyc3l1s1150	7.96866300	13.21266825
monkeyc3l1s1154	7.57639990	14.01732149
monkeyc3l1s1159	8.01363976	13.53358718
monkeyc3l1s1167	7.41369846	13.33547237
monkeyc3l1s1168	7.56579001	13.29134307
monkeyc3l1s1177	7.77052669	13.88944519
monkeyc3l1s1182	7.96983907	13.36639091
monkeyc3l1s1193	7.31676473	13.95655771
monkeyc3l1s1207	8.25882004	13.54415655
monkeyc3l1s1210	8.47777311	13.81193931
monkeyc3l1s1212	7.29781152	13.37198341
monkeyc3l1s1213	8.22937128	13.92779169
monkeyc3l1s1221	8.28630712	14.07194686
monkeyc3l1s1225	8.49621792	13.93979815
monkeyc3l1s1233	7.58176761	14.17053737
monkeyc3l1s1243	7.92250877	13.46858031
monkeyc3l1s1244	7.83760489	13.75375240
monkeyc3l1s1251	7.87843865	13.47545426
monkeyc3l1s1257	7.47365748	13.46948426
monkeyc3l1s1258	8.06839146	13.86090058
monkeyc3l1s1262	8.06020321	14.01206676
monkeyc3l1s1263	7.88796868	13.89678720
monkeyc3l1s1277	7.37679272	13.46486033
monkeyc3l1s1279	8.49145353	13.52504907
monkeyc3l1s1280	8.13505216	13.23593702
monkeyc3l1s1282	7.91241857	13.31916739
monkeyc3l1s1283	7.54173105	13.82864545
monkeyc3l1s1286	7.31525741	13.80174947
monkeyc3l1s1295	8.39413629	13.27444029
monkeyc3l1s1302	8.31549346	14.06543116
monkeyc3l1s1303	7.39706644	14.09458095
monkeyc3l1s1306	7.49541820	13.32407380
monkeyc3l1s1307	7.75144950	14.03185840
monkeyc3l1s1310	7.30147625	13.78124279
monkeyc3l1s1314	8.18344769	13.55508969
monkeyc3l1s1335	8.35779391	13.59997491
monkeyc3l1s1339	7.74932133	13.57992308
monkeyc3l1s1342	7.89898980	13.84915117
monkeyc3l1s1345	7.60765550	13.30629349
monkeyc3l1s1354	8.22626015	13.77015472
monkeyc3l1s1357	7.84105537	13.23179755
monkeyc3l1s1358	7.81124270	13.76253124
monkeyc3l1s1359	8.09329433	13.41378919
monkeyc3l1s1363	7.56734747	13.55180645
monkeyc3l1s1364	8.47141040	13.25488117
monkeyc3l1s1365	7.54686303	14.11683531
monkeyc3l1s1374	7.65653062	13.84001467
monkeyc3l1s1380	7.68408561	14.04554737
monkeyc3l1s1382	8.28988695	13.46184680
monkeyc3l1s1386	8.45499531	13.46067566
monkeyc3l1s1388	7.39965037	13.33491645
monkeyc3l1s1389	7.68881242	13.42800166
monkeyc3l1s1391	7.93069011	13.48971527
monkeyc3l1s1393	8.15642919	14.15551452
monkeyc3l1s1394	8.17101245	14.18172777
monkeyc3l1s1399	7.66875975	13.25920728
monkeyc3l1s1401	8.30455985	13.82215657
monkeyc3l1s1407	8.43533448	13.87456214
monkeyc3l1s1411	7.50881805	13.22971168
monkeyc3l1s1412	7.42487457	13.73193332
monkeyc3l1s1413	7.90042388	13.63716070
monkeyc3l1s1428	7.62137461	13.93532801
monkeyc3l1s1435	7.44812765	13.57773634
monkeyc3l1s1440	8.33901897	13.95600315
monkeyc3l1s1451	7.42774018	14.10587706
monkeyc3l1s1452	8.49373877	13.27877969
monkeyc3l1s1455	7.81953825	13.34412983
monkeyc3l1s1460	8.49696167	13.97743026
monkeyc3l1s1465	7.76312792	13.69708999
monkeyc3l1s1466	8.26815305	13.91138930
monkeyc3l1s1475	7.56529750	13.57990213
monkeyc3l1s1476	8.32830852	13.66210332
monkeyc3l1s1480	8.43125879	13.57412275
monkeyc3l1s1483	8.18132865	13.35833960
monkeyc3l1s1485	7.85900804	13.94275831
monkeyc3l1s1486	8.01141992	13.45037496
monkeyc3l1s1494	8.30761842	14.05505321
monkeyc4l2s1501	10.59523774	13.89347840
monkeyc4l2s1504	10.75244774	13.70048095
monkeyc4l2s1507	11.30746766	14.06865122
monkeyc4l2s1509	12.09912473	13.26039795
monkeyc4l2s1510	10.61378926	14.05983339
monkeyc4l2s1511	9.73885434	14.01069888
monkeyc4l2s1513	9.56682647	13.94170029
monkeyc4l2s1514	11.10624656	13.62992235
monkeyc4l2s1520	9.65633743	13.65065295
monkeyc4l2s1521	11.28555771	13.29808682
monkeyc4l2s1523	12.60907741	14.01501951
monkeyc4l2s1524	9.62315075	13.20705801
monkeyc4l2s1525	11.63005604	13.26811851
monkeyc4l2s1528	9.92162025	13.89515587
monkeyc4l2s1530	12.19546720	14.05531475
monkeyc4l2s1531	11.93520238	13.26950259
monkeyc4l2s1533	11.22602818	13.50799577
monkeyc4l2s1534	10.39121869	13.92055740
monkeyc4l2s1535	9.52307784	13.99021612
monkeyc4l2s1538	12.21111690	13.96043234
monkeyc4l2s1540	11.28370092	13.60220585
monkeyc4l2s1543	11.46632000	14.14585524
monkeyc4l2s1545	11.39794941	13.42800565
monkeyc4l2s1546	9.68420245	13.64036001
monkeyc4l2s1548	9.89425973	13.59260918
monkeyc4l2s1550	12.04262900	13.70481154
monkeyc4l2s1551	9.85986010	13.20157003
monkeyc4l2s1553	12.29026974	13.77723935
monkeyc4l2s1560	12.21294884	13.27331754
monkeyc4l2s1561	10.75151267	13.65913477
monkeyc4l2s1562	9.63092779	13.49935197
monkeyc4l2s1563	10.89534072	13.47414670
monkeyc4l2s1564	11.83017725	13.62304086
monkeyc4l2s1565	11.26608049	13.89417662
monkeyc4l2s1566	11.99232349	13.40445803
monkeyc4l2s1567	10.73187319	13.80427348
monkeyc4l2s1568	10.19130452	13.80873350
monkeyc4l2s1570	10.66042881	13.60594932
monkeyc4l2s1571	12.21775215	13.30204031
monkeyc4l2s1572	11.61533014	13.59187427
monkeyc4l2s1573	9.88627675	13.62559181
monkeyc4l2s1574	12.57740795	13.75461337
monkeyc4l2s1575	10.12201464	13.54148309
monkeyc4l2s1576	11.78549219	13.33767683
monkeyc4l2s1579	12.35638442	14.11321847
monkeyc4l2s1580	10.95100982	13.35333922
monkeyc4l2s1581	10.39307718	13.93088423
monkeyc4l2s1582	12.53750749	13.53745045
monkeyc4l2s1583	9.60877291	13.79649515
monkeyc4l2s1584	12.17613476	13.49357104
monkeyc4l2s1585	10.81977160	13.77908091
monkeyc4l2s1587	9.69620521	13.77336185
monkeyc4l2s1591	10.48923746	13.43562493
monkeyc4l2s1594	12.43990179	13.81135836
monkeyc4l2s1595	11.47889855	13.68835341
monkeyc4l2s1596	10.42357823	14.13909744
monkeyc4l2s1598	12.35911818	13.83985070
monkeyc4l2s1599	9.68263543	13.62007320
monkeyc4l2s1600	12.71342362	13.78541023
monkeyc4l2s1602	12.50084265	14.09790879
monkeyc4l2s1607	10.03082413	13.74865581
monkeyc4l2s1610	12.32606010	14.11924316
monkeyc4l2s1615	9.77661903	13.66034472
monkeyc4l2s1616	10.92790719	13.88584694
monkeyc4l2s1618	10.48220209	14.13485010
monkeyc4l2s1620	12.03157128	13.84396872
monkeyc4l2s1622	9.56660195	13.46352213
monkeyc4l2s1623	9.70116086	14.05036582
monkeyc4l2s1626	10.94077507	13.75503181
monkeyc4l2s1627	10.08540851	14.06494990
monkeyc4l2s1628	10.94720998	13.42500864
monkeyc4l2s1630	10.77293174	14.07173610
monkeyc4l2s1632	12.43981421	14.14450546
monkeyc4l2s1635	9.69798442	14.03491688
monkeyc4l2s1636	12.69895844	13.54541138
monkeyc4l2s1638	10.01870488	13.88345369
monkeyc4l2s1639	9.90997692	13.63892515
monkeyc4l2s1640	10.53087680	13.92219305
monkeyc4l2s1646	9.60156918	13.44861813
monkeyc4l2s1648	12.38379424	13.29765064
monkeyc4l2s1649	11.16788513	14.09891749
monkeyc4l2s1652	11.33507669	13.69997635
monkeyc4l2s1655	9.93733209	13.20368566
monkeyc4l2s1656	10.06997407	13.65890298
monkeyc4l2s1657	10.22548648	13.86923730
monkeyc4l2s1658	10.45859928	13.37876335
monkeyc4l2s1659	12.40899807	13.53358718
monkeyc4l2s1661	11.47798347	14.07262242
monkeyc4l2s1662	10.33790978	13.48154067
monkeyc4l2s1663	9.88600138	13.92322724
monkeyc4l2s1666	9.77635079	13.23926518
monkeyc4l2s1667	12.83500045	13.33547237
monkeyc4l2s1668	12.42275950	13.29134307
monkeyc4l2s1669	10.07424641	13.92610867
monkeyc4l2s1673	12.18239372	14.02809593
monkeyc4l2s1676	9.95240415	13.47758634
monkeyc4l2s1679	11.65429983	13.85220261
monkeyc4l2s1681	11.05277567	14.16731764
monkeyc4l2s1682	9.62259264	13.36639091
monkeyc4l2s1683	9.66548506	13.87811359
monkeyc4l2s1686	10.70053734	14.07376322
monkeyc4l2s1689	11.06842597	13.72036921
monkeyc4l2s1690	11.01767073	13.96130160
monkeyc4l2s1692	12.73986164	13.37168172
monkeyc4l2s1693	11.59793668	13.95655771
monkeyc4l2s1695	12.48032894	13.57768012
monkeyc4l2s1696	9.95274476	13.57503974
monkeyc4l2s1699	11.87247814	13.49518488
monkeyc4l2s1701	11.92206963	14.02082423
monkeyc4l2s1703	11.20717700	13.93424459
monkeyc4l2s1706	10.86387750	13.43746748
monkeyc4l2s1708	11.19167874	13.67842294
monkeyc4l2s1710	11.23308299	13.81193931
monkeyc4l2s1711	10.27465217	13.98574978
monkeyc4l2s1712	10.44532282	13.37198341
monkeyc4l2s1713	11.37042009	13.92779169
monkeyc4l2s1714	10.82708748	13.41015113
monkeyc4l2s1716	9.55281832	13.39894230
monkeyc4l2s1717	11.83146551	13.74235662
monkeyc4l2s1720	12.62983178	13.73060620
monkeyc4l2s1721	10.45543903	14.07194686
monkeyc4l2s1722	11.87011768	13.40176303
monkeyc4l2s1723	10.17597579	13.56186171
monkeyc4l2s1724	12.24228066	13.65608436
monkeyc4l2s1726	12.72960465	14.09262758
monkeyc4l2s1727	12.81368326	13.35137707
monkeyc4l2s1729	10.72776492	13.21368151
monkeyc4l2s1731	11.70136905	13.76967953
monkeyc4l2s1735	12.34523686	13.85348073
monkeyc4l2s1738	10.70516093	13.65217070
monkeyc4l2s1746	12.83052049	14.06862181
monkeyc4l2s1748	11.20935106	13.89150759
monkeyc4l2s1749	12.18689399	14.10578591
monkeyc4l2s1750	12.81090561	14.14628356
monkeyc4l2s1752	12.01998864	13.73503695
monkeyc4l2s1757	11.91119560	13.46948426
monkeyc4l2s1758	10.83755711	13.86090058
monkeyc4l2s1759	12.81509456	13.79332385
monkeyc4l2s1761	9.62779902	13.65255250
monkeyc4l2s1763	11.46585908	13.89678720
monkeyc4l2s1765	12.23049117	14.11708216
monkeyc4l2s1767	12.63211176	13.79237422
monkeyc4l2s1768	10.58450801	13.60914399
monkeyc4l2s1770	10.38138566	13.24783215
monkeyc4l2s1772	10.82206128	13.52290769
monkeyc4l2s1777	10.99403791	13.46486033
monkeyc4l2s1778	12.78969860	14.08995744
monkeyc4l2s1779	9.66640109	13.52504907
monkeyc4l2s1781	9.50147187	13.50993032
monkeyc4l2s1788	10.40490666	13.79999183
monkeyc4l2s1790	11.12588918	13.51164927
monkeyc4l2s1793	9.73792837	13.65757332
monkeyc4l2s1796	11.59989989	13.39154791
monkeyc4l2s1797	11.71914996	14.13058759
monkeyc4l2s1798	11.71856663	13.32696886
monkeyc4l2s1800	11.18558254	13.89469505
monkeyc4l2s1803	11.72292394	14.09458095
monkeyc4l2s1804	12.21268064	13.66383451
monkeyc4l2s1805	11.44446976	13.97092420
monkeyc4l2s1806	12.05872032	13.32407380
monkeyc4l2s1807	10.75437379	14.03185840
monkeyc4l2s1810	11.65662416	13.78124279
monkeyc4l2s1811	10.01562760	13.83064021
monkeyc4l2s1813	10.77845898	13.89352792
monkeyc4l2s1820	12.83713787	13.48452769
monkeyc4l2s1823	11.95902686	14.10142475
